Pedigree1,Pedigree2,Person1,Person2,theoretical_kinship,empiric_kinship,fishers_zscore
3,1,21688,3226,0.0,-0.0038927517945827857,0.23196701461525246
23,3,25997,17445,0.0,-0.0038927517945827857,0.23196701461525246
22,3,23690,2831,0.0,-0.0038927517945827857,0.23196701461525246
29,4,2154,5072,0.0,-0.0038927517945827857,0.23196701461525246
17,11,19113,11280,0.0,-0.0038927517945827857,0.23196701461525246
8,8,12043,109,0.25,0.2536449997749232,0.5797149130007576
31,11,27016,182,0.0,0.0038855173188802865,0.5794350310494172
31,11,16139,6244,0.0,0.0038855173188802865,0.5794350310494172
31,14,27016,26732,0.0,0.0038855173188802865,0.5794350310494172
25,2,1269,17893,0.0,-0.003882197833777545,0.23243848207212467
17,4,24818,17240,0.0,-0.003882197833777545,0.23243848207212467
14,11,26732,15898,0.0,-0.003882197833777545,0.23243848207212467
10029,17,434,12785,0.0,-0.003882197833777545,0.23243848207212467
31,2,27016,29,0.0,0.0038749633580750452,0.5789635636190396
3,2,2039,2294,0.0,0.0038749633580750452,0.5789635636190396
27,2,10069,3416,0.0,0.0038749633580750452,0.5789635636190396
22,5,18921,21999,0.0,0.0038749633580750452,0.5789635636190396
24,17,10817,12785,0.0,0.0038749633580750452,0.5789635636190396
10008,31,92,26817,0.0,0.0038749633580750452,0.5789635636190396
11,2,13854,3916,0.0,-0.0038716438729723027,0.23290994949036187
31,3,15884,21688,0.0,-0.0038716438729723027,0.23290994949036187
25,4,22711,17240,0.0,-0.0038716438729723027,0.23290994949036187
11,11,7670,20318,0.0,-0.0038716438729723027,0.23290994949036187
31,22,10372,14412,0.0,-0.0038716438729723027,0.23290994949036187
31,22,27016,10130,0.0,-0.0038716438729723027,0.23290994949036187
10,3,141,16693,0.0,0.0038644093972698035,0.5784920962272251
17,14,908,12511,0.0,0.0038644093972698035,0.5784920962272251
24,17,10817,11879,0.0,0.0038644093972698035,0.5784920962272251
31,17,19392,10418,0.0,0.0038644093972698035,0.5784920962272251
10,2,141,3416,0.0,-0.0038610899121670618,0.23338141687006894
17,14,11879,16636,0.0,-0.0038610899121670618,0.23338141687006894
19,14,2500,26732,0.0,-0.0038610899121670618,0.23338141687006894
24,17,19621,24818,0.0,-0.0038610899121670618,0.23338141687006894
24,17,394,19235,0.0,-0.0038610899121670618,0.23338141687006894
10,10,480,141,0.25,0.2536133378925075,0.5782032928756027
11,10,10579,6825,0.0,0.003853855436464562,0.5780206288738686
29,29,14640,18775,0.25,0.246383874740917,0.23372117262985256
31,2,63,3416,0.0,-0.0038505359513618196,0.23385288421135117
24,8,10817,13234,0.0,-0.0038505359513618196,0.23385288421135117
10008,25,92,3012,0.0,-0.0038505359513618196,0.23385288421135117
25,3,22041,16693,0.0,0.0038433014756593204,0.5775491615588652
31,19,21403,352,0.0,0.0038433014756593204,0.5775491615588652
31,22,27017,384,0.0,0.0038433014756593204,0.5775491615588652
31,22,19358,2381,0.0,0.0038433014756593204,0.5775491615588652
31,5,15884,21999,0.0,-0.0038399819905565783,0.23432435151431344
27,11,14123,25910,0.0,-0.0038399819905565783,0.23432435151431344
31,24,23058,19621,0.0,-0.0038399819905565783,0.23432435151431344
25,8,3094,7395,0.0,0.0038327475148540783,0.5770776942821095
27,23,10069,26274,0.0,0.0038327475148540783,0.5770776942821095
31,28,27017,443,0.0,0.0038327475148540783,0.5770776942821095
4,2,5072,29,0.0,-0.003829428029751337,0.2347958187790608
31,8,15884,12043,0.0,-0.003829428029751337,0.2347958187790608
22,11,6894,12003,0.0,-0.003829428029751337,0.2347958187790608
31,29,19770,14219,0.0,-0.003829428029751337,0.2347958187790608
25,25,1269,398,0.125,0.12123500751236187,0.23508625314104808
10006,1,66,17008,0.0,0.0038221935540488374,0.5766062270434968
17,2,309,3916,0.0,0.0038221935540488374,0.5766062270434968
19,11,3593,11280,0.0,0.0038221935540488374,0.5766062270434968
31,10,15802,16886,0.0,-0.0038188740689460944,0.23526728600569838
24,11,22156,7670,0.0,-0.0038188740689460944,0.23526728600569838
31,23,13725,25997,0.0,-0.0038188740689460944,0.23526728600569838
31,24,27017,1018,0.0,-0.0038188740689460944,0.23526728600569838
4,1,17240,16,0.0,0.003811639593243596,0.5761347598429221
31,1,5777,9218,0.0,0.003811639593243596,0.5761347598429221
29,3,444,4521,0.0,0.003811639593243596,0.5761347598429221
31,22,23058,10130,0.0,0.003811639593243596,0.5761347598429221
31,31,19358,24938,0.0,0.003811639593243596,0.5761347598429221
17,11,22601,15898,0.0,-0.003808320108140853,0.23573875319433107
31,19,16139,16617,0.0,-0.003808320108140853,0.23573875319433107
31,25,9381,24192,0.0,-0.003808320108140853,0.23573875319433107
17,3,309,39,0.0,0.0038010856324383535,0.5756632926802798
31,22,13725,6208,0.0,0.0038010856324383535,0.5756632926802798
31,22,18037,10130,0.0,0.0038010856324383535,0.5756632926802798
19,19,26591,26591,0.5,0.5028451223082883,0.5756463065657828
29,4,2154,17240,0.0,-0.0037977661473356118,0.23621022034506398
17,17,26856,19275,0.0,-0.0037977661473356118,0.23621022034506398
22,17,6208,20334,0.0,-0.0037977661473356118,0.23621022034506398
10029,31,434,4512,0.0,-0.0037977661473356118,0.23621022034506398
27,8,23649,109,0.0,0.003790531671633112,0.5751918255554657
25,8,22041,12043,0.0,0.003790531671633112,0.5751918255554657
31,3,24938,25532,0.0,-0.00378721218653037,0.23668168745800217
10,4,480,5072,0.0,-0.00378721218653037,0.23668168745800217
10,8,6825,5226,0.0,-0.00378721218653037,0.23668168745800217
19,11,23699,10579,0.0,-0.00378721218653037,0.23668168745800217
17,17,6932,19275,0.0,-0.00378721218653037,0.23668168745800217
27,22,14123,2381,0.0,-0.00378721218653037,0.23668168745800217
31,28,24385,443,0.0,-0.00378721218653037,0.23668168745800217
31,28,19358,15617,0.0,-0.00378721218653037,0.23668168745800217
25,10,3094,6825,0.0,0.0037799777108278713,0.5747203584683742
31,19,24385,13367,0.0,0.0037799777108278713,0.5747203584683742
14,3,12511,2831,0.0,-0.0037766582257251283,0.23715315453325064
25,8,11822,12043,0.0,-0.0037766582257251283,0.23715315453325064
19,11,3593,6244,0.0,-0.0037766582257251283,0.23715315453325064
31,31,13725,13772,0.0,-0.0037766582257251283,0.23715315453325064
3,2,39,14695,0.0,-0.003766104264919887,0.23762462157091446
17,14,19235,26732,0.0,-0.003766104264919887,0.23762462157091446
17,14,18645,12511,0.0,-0.003766104264919887,0.23762462157091446
25,19,3094,22375,0.0,-0.003766104264919887,0.23762462157091446
31,2,26007,29,0.0,0.003758869789217388,0.5737774244069392
8,2,13234,3416,0.0,0.003758869789217388,0.5737774244069392
25,11,11822,19440,0.0,0.003758869789217388,0.5737774244069392
19,14,10272,12511,0.0,0.003758869789217388,0.5737774244069392
24,19,1018,13367,0.0,0.003758869789217388,0.5737774244069392
31,24,13772,1018,0.0,0.003758869789217388,0.5737774244069392
10027,31,374,13772,0.0,0.003758869789217388,0.5737774244069392
25,25,5229,22041,0.25,0.2535183522452603,0.5736685881523972
2,1,6790,16,0.0,-0.0037555503041146452,0.23809608857109862
10006,11,66,7670,0.0,-0.0037555503041146452,0.23809608857109862
31,29,19358,14640,0.0,0.003748315828412146,0.5733059574323857
28,3,9782,8366,0.0,-0.003744996343309404,0.23856755553390824
31,10,17673,141,0.0,-0.003744996343309404,0.23856755553390824
31,11,15884,20318,0.0,-0.003744996343309404,0.23856755553390824
31,11,6885,12003,0.0,-0.003744996343309404,0.23856755553390824
31,28,13772,21962,0.0,-0.003744996343309404,0.23856755553390824
31,2,63,3916,0.0,0.003737761867606904,0.5728344904951348
17,3,19176,4521,0.0,0.003737761867606904,0.5728344904951348
25,11,3012,10579,0.0,0.003737761867606904,0.5728344904951348
10029,17,434,19275,0.0,0.003737761867606904,0.5728344904951348
25,2,24192,6790,0.0,-0.0037344423825041613,0.2390390224594483
31,11,24938,13854,0.0,-0.0037344423825041613,0.2390390224594483
17,17,6932,1649,0.0625,0.06621720983463729,0.5726064778714249
19,8,14432,12043,0.0,0.0037272079068016626,0.5723630235950814
25,11,23404,18979,0.0,0.0037272079068016626,0.5723630235950814
23,17,7079,908,0.0,0.0037272079068016626,0.5723630235950814
31,31,27016,9381,0.0,0.0037272079068016626,0.5723630235950814
31,17,19358,10418,0.0,-0.003723888421698921,0.23951048934782376
31,22,17673,24468,0.0,-0.003723888421698921,0.23951048934782376
25,23,3016,9943,0.0,-0.003723888421698921,0.23951048934782376
31,28,19392,9782,0.0,-0.003723888421698921,0.23951048934782376
10006,31,66,16139,0.0,-0.003723888421698921,0.23951048934782376
22,17,14412,24818,0.0,0.003716653945996421,0.5718915567321206
28,17,9782,908,0.0,0.003716653945996421,0.5718915567321206
31,31,19392,26007,0.0,0.003716653945996421,0.5718915567321206
17,8,1649,5226,0.0,-0.0037133344608936787,0.23998195619913984
31,24,27016,19621,0.0,-0.0037133344608936787,0.23998195619913984
31,24,12608,10817,0.0,-0.0037133344608936787,0.23998195619913984
31,10,13772,141,0.0,0.0037060999851911795,0.5714200899061471
31,17,9277,22301,0.0,0.0037060999851911795,0.5714200899061471
31,25,9381,5299,0.0,0.0037060999851911795,0.5714200899061471
17,17,16612,6637,0.125,0.12135110108121952,0.24034975344032156
25,4,23404,54,0.0,-0.003702780500088437,0.24045342301350145
31,10,19358,6825,0.0,-0.003702780500088437,0.24045342301350145
3,3,16795,21688,0.25,0.25346558244123407,0.5711494086060124
29,17,14640,26856,0.0,0.0036955460243859382,0.5709486231170563
8,1,12043,16,0.0,0.003684992063580696,0.5704771563647427
31,1,10472,16,0.0,0.003684992063580696,0.5704771563647427
31,11,21403,18979,0.0,0.003684992063580696,0.5704771563647427
23,19,392,26591,0.0,0.003684992063580696,0.5704771563647427
31,2,10439,2294,0.0,-0.003681672578477954,0.24139635653178146
31,27,27016,17951,0.0,-0.003681672578477954,0.24139635653178146
25,4,5229,17240,0.0,0.003674438102775455,0.5700056896491016
31,14,6885,12511,0.0,0.003674438102775455,0.5700056896491016
31,31,18037,14586,0.0,0.003674438102775455,0.5700056896491016
25,3,23404,26294,0.0,-0.0036711186176727126,0.24186782323590988
10,8,16886,109,0.0,-0.0036711186176727126,0.24186782323590988
22,8,6208,19099,0.0,-0.0036711186176727126,0.24186782323590988
29,17,444,20334,0.0,-0.0036711186176727126,0.24186782323590988
10045,19,789,18679,0.0,-0.0036711186176727126,0.24186782323590988
31,31,24905,6885,0.0625,0.06615388606980584,0.5697652698918726
10006,5,66,70,0.0,0.003663884141970213,0.5695342229700278
11,11,20318,182,0.0,0.003663884141970213,0.5695342229700278
25,11,15940,18979,0.0,0.003663884141970213,0.5695342229700278
31,17,19358,6932,0.0,-0.00366056465686747,0.24233928990350415
25,19,398,16617,0.0,-0.00366056465686747,0.24233928990350415
31,19,23058,3593,0.0,-0.00366056465686747,0.24233928990350415
29,23,14219,25271,0.0,-0.00366056465686747,0.24233928990350415
11,11,21515,15898,0.0625,0.0661433321090006,0.5692917375537113
31,31,10439,6885,0.0625,0.0661433321090006,0.5692917375537113
24,3,10817,39,0.0,0.0036533301811649717,0.5690627563274162
27,17,14123,19176,0.0,0.0036533301811649717,0.5690627563274162
31,22,13725,14412,0.0,0.0036533301811649717,0.5690627563274162
24,1,19621,16,0.0,-0.003650010696062229,0.24281075653466905
24,3,13575,21688,0.0,-0.003650010696062229,0.24281075653466905
27,11,437,7670,0.0,-0.003650010696062229,0.24281075653466905
31,17,9381,20334,0.0,-0.003650010696062229,0.24281075653466905
31,31,24385,26007,0.015625,0.011980405256500607,0.24302221501374474
22,3,14412,26294,0.0,0.0036427762203597295,0.568591289721162
27,17,23649,1649,0.0,0.0036427762203597295,0.568591289721162
28,22,15617,14412,0.0,0.0036427762203597295,0.568591289721162
27,23,23649,392,0.0,0.0036427762203597295,0.568591289721162
11,8,21515,109,0.0,-0.003639456735256988,0.24328222312950976
29,8,14219,5226,0.0,-0.003639456735256988,0.24328222312950976
31,17,24905,22301,0.0,-0.003639456735256988,0.24328222312950976
23,19,5586,720,0.0,-0.003639456735256988,0.24328222312950976
31,3,152,39,0.0,0.003632222259554488,0.5681198231511599
17,3,7098,16795,0.0,0.003632222259554488,0.5681198231511599
31,31,24385,13772,0.0,0.003632222259554488,0.5681198231511599
31,17,10439,24818,0.0,-0.0036289027744517456,0.24375368968813127
29,22,2154,18921,0.0,-0.0036289027744517456,0.24375368968813127
19,17,720,16612,0.0,0.003621668298749246,0.5676483566173051
19,19,22375,352,0.125,0.12143553276766143,0.24417784819326238
10006,2,66,14695,0.0,-0.0036183488136465043,0.24422515621063862
11,10,18979,6825,0.0,-0.0036183488136465043,0.24422515621063862
10033,3,333,8366,0.0,0.0036111143379440047,0.5671768901194923
19,17,16617,22601,0.0,0.0036111143379440047,0.5671768901194923
25,19,11822,26591,0.0,0.0036111143379440047,0.5671768901194923
11,1,19440,17008,0.0,-0.003607794852841263,0.24469662269713685
11,2,21515,6790,0.0,-0.003607794852841263,0.24469662269713685
31,19,15802,16617,0.0,-0.003607794852841263,0.24469662269713685
28,24,443,19621,0.0,-0.003607794852841263,0.24469662269713685
24,4,10817,17240,0.0,0.0036005603771387634,0.5667054236576168
11,8,182,12043,0.0,0.0036005603771387634,0.5667054236576168
19,11,23699,20318,0.0,0.0036005603771387634,0.5667054236576168
29,17,18775,11879,0.0,0.0036005603771387634,0.5667054236576168
25,17,3016,24818,0.0,0.0036005603771387634,0.5667054236576168
27,19,17951,26591,0.0,0.0036005603771387634,0.5667054236576168
23,19,7079,22375,0.0,0.0036005603771387634,0.5667054236576168
28,23,21962,392,0.0,0.0036005603771387634,0.5667054236576168
28,23,15617,283,0.0,0.0036005603771387634,0.5667054236576168
31,8,10439,12043,0.0,-0.003597240892036021,0.24516808914773108
29,11,14640,21515,0.0,-0.003597240892036021,0.24516808914773108
17,11,26856,12003,0.0,-0.003597240892036021,0.24516808914773108
31,11,23058,12003,0.0,-0.003597240892036021,0.24516808914773108
31,17,16785,6932,0.0,-0.003597240892036021,0.24516808914773108
23,19,283,22375,0.0,-0.003597240892036021,0.24516808914773108
31,22,10472,14412,0.0,-0.003597240892036021,0.24516808914773108
27,23,17951,25256,0.0,-0.003597240892036021,0.24516808914773108
27,25,11621,22711,0.0,-0.003597240892036021,0.24516808914773108
17,17,12785,309,0.125,0.12853834838958908,0.5665074402436812
22,11,24468,15898,0.0,0.0035900064163335212,0.5662339572315732
29,19,2154,19856,0.0,0.0035900064163335212,0.5662339572315732
31,23,24385,3121,0.0,0.0035900064163335212,0.5662339572315732
31,22,6885,14412,0.0,-0.0035866869312307786,0.2456395555625262
31,25,23058,1269,0.0,-0.0035866869312307786,0.2456395555625262
31,29,16785,18775,0.0,-0.0035866869312307786,0.2456395555625262
29,4,18775,17240,0.0,0.00357945245552828,0.5657624908412568
10008,19,92,22375,0.0,0.00357945245552828,0.5657624908412568
3,2,21688,17893,0.0,-0.0035761329704255378,0.24611102194162732
27,11,11621,19440,0.0,-0.0035761329704255378,0.24611102194162732
31,19,18037,9513,0.0,-0.0035761329704255378,0.24611102194162732
10014,27,186,17917,0.0,-0.0035761329704255378,0.24611102194162732
23,19,25566,23699,0.0,0.003568898494723038,0.5652910244865623
31,25,9381,3012,0.0,0.003568898494723038,0.5652910244865623
23,1,392,16,0.0,-0.003565579009620296,0.24658248828513948
25,14,22711,26732,0.0,-0.003565579009620296,0.24658248828513948
31,19,13772,1706,0.0,-0.003565579009620296,0.24658248828513948
10006,3,66,8366,0.0,0.0035583445339177973,0.5648195581673849
25,11,3094,20318,0.0,0.0035583445339177973,0.5648195581673849
19,11,2500,19440,0.0,-0.0035550250488150543,0.24705395459316773
27,11,17951,19440,0.0,-0.0035550250488150543,0.24705395459316773
22,17,23690,6637,0.0,-0.0035550250488150543,0.24705395459316773
31,17,14705,6637,0.0,-0.0035550250488150543,0.24705395459316773
27,1,10069,3226,0.0,0.003547790573112555,0.5643480918836193
31,19,23058,14432,0.0,0.003547790573112555,0.5643480918836193
8,3,7395,16693,0.0,-0.0035444710880098134,0.24752542086581703
27,22,23649,6208,0.0,-0.0035444710880098134,0.24752542086581703
31,25,18037,5229,0.0,-0.0035444710880098134,0.24752542086581703
31,31,26007,16785,0.125,0.12848557858556284,0.5641105532162441
4,2,5072,6790,0.0,0.003537236612307314,0.5638766256351607
27,11,11621,14143,0.0,0.003537236612307314,0.5638766256351607
28,19,443,14432,0.0,0.003537236612307314,0.5638766256351607
22,3,23690,21688,0.0,-0.0035339171272045712,0.2479968871031925
19,14,26591,4078,0.0,-0.0035339171272045712,0.2479968871031925
22,17,22190,7098,0.0,-0.0035339171272045712,0.2479968871031925
28,19,9782,23699,0.0,-0.0035339171272045712,0.2479968871031925
10014,25,186,5299,0.0,-0.0035339171272045712,0.2479968871031925
14,10,16636,480,0.0,0.0035266826515020725,0.563405159421904
31,17,14586,26856,0.0,0.0035266826515020725,0.563405159421904
24,19,22156,19856,0.0,0.0035266826515020725,0.563405159421904
31,22,4512,10130,0.0,0.0035266826515020725,0.563405159421904
24,3,394,25532,0.0,-0.0035233631663993295,0.24846835330539918
24,22,22156,2381,0.0,-0.0035233631663993295,0.24846835330539918
31,31,10472,15884,0.125,0.12153051841490863,0.2484845500294243
14,14,26732,26732,0.5,0.5026340430921835,0.5630278120832942
29,2,14219,6952,0.0,0.0035161286906968303,0.5629336932437439
10014,10,186,141,0.0,0.0035161286906968303,0.5629336932437439
31,14,24385,16636,0.0,0.0035161286906968303,0.5629336932437439
17,14,19113,4078,0.0,-0.003512809205594088,0.248939819472542
27,19,11621,18679,0.0,-0.003512809205594088,0.248939819472542
31,19,24938,25222,0.0,-0.003512809205594088,0.248939819472542
31,1,14586,17008,0.0,0.003505574729891589,0.5624622271005757
24,11,1018,12003,0.0,0.003505574729891589,0.5624622271005757
31,25,14705,22711,0.0,0.003505574729891589,0.5624622271005757
31,31,13772,9381,0.0,0.003505574729891589,0.5624622271005757
23,4,5586,54,0.0,-0.003502255244788846,0.24941128560472617
31,25,19358,3016,0.0,-0.003502255244788846,0.24941128560472617
25,2,5299,6952,0.0,0.003495020769086347,0.5619907609922942
31,11,10439,21515,0.0,0.003495020769086347,0.5619907609922942
24,11,15061,14143,0.0,0.003495020769086347,0.5619907609922942
31,11,1365,14143,0.0,0.003495020769086347,0.5619907609922942
23,2,25271,17893,0.0,-0.003491701283983605,0.24988275170205654
31,5,24938,21999,0.0,-0.003491701283983605,0.24988275170205654
19,10,23699,6825,0.0,-0.003491701283983605,0.24988275170205654
10029,10,434,6825,0.0,-0.003491701283983605,0.24988275170205654
31,11,9277,13854,0.0,-0.003491701283983605,0.24988275170205654
19,14,16617,26732,0.0,-0.003491701283983605,0.24988275170205654
17,2,10418,6790,0.0,0.0034844668082811055,0.5615192949187946
22,5,10130,24010,0.0,0.0034844668082811055,0.5615192949187946
31,19,24905,1706,0.0,0.0034844668082811055,0.5615192949187946
29,3,548,8366,0.0,-0.0034811473231783634,0.25035421776463823
31,3,4512,21688,0.0,-0.0034811473231783634,0.25035421776463823
17,3,19176,16795,0.0,-0.0034811473231783634,0.25035421776463823
31,11,4257,20318,0.0,-0.0034811473231783634,0.25035421776463823
22,11,14412,18979,0.0,-0.0034811473231783634,0.25035421776463823
19,3,9513,16795,0.0,0.0034739128474758634,0.5610478288799714
14,3,16636,4521,0.0,-0.0034705933623731216,0.25082568379257636
31,11,12608,18979,0.0,-0.0034705933623731216,0.25082568379257636
22,19,10130,14432,0.0,-0.0034705933623731216,0.25082568379257636
